Name,Rating,Review_Text,sentiment
FabExpress Station II,8.0,"A perfect place to stay for people who are coming for the first time in Delhi .
Staff is amazing and helpful...in a gist , everything is perfectly fine .... just go with the place without any worries and hesitation",positif
FabExpress Station II,1.0,"No we did not like this property .rooms are not clean properly there is some tissue in side the table and also there  is no towel , soap, water in the room .also the  staff is very rood.",positif
FabExpress Station II,3.0,Food was sent without salt,netral
FabExpress Station II,5.0,Nice staff. Good food.,positif
FabExpress Station II,10.0,"Staff is very professional and their service is excellent.
Arvind was very professional and good.
Good hotel at reasonable prices and at a prime location in  New Delhi
Food is also good here.",positif
FabExpress Station II,10.0,The staff are amazing very delightful experience by all staff specially by Mr Azad chief Vinod and Gulshan and staff Mukesh Tushar Kamal were amazing they are asset to company and hotel From the day one till check out the staff are gems. Special thanks to everyone for the beautiful gesture and the World class service,positif
FabExpress Station II,1.0,It’s just the worst except the boys.,negatif
FabExpress Station II,9.0,"FabExpress Station II is one of the best hotels to stay at. Beautiful view of the Jal Mahal and close proximity to all the tourist attractions made life super easy.
The staff is very welcoming and helpful.",positif
Vrindavan Residency,10.0,It's just perfect..sound sleep..good food.... excellent shower..,positif
Vrindavan Residency,8.0,Good location,positif
Vrindavan Residency,6.0,The place was conveniently close to the metro station and in general Saket is a nice area (the place was also in a gated community so quite safe at night). The hot water was good.,positif
Vrindavan Residency,6.0,Very near to metro station,positif
Vrindavan Residency,6.0, · Room was not ready and was too small.,negatif
Vrindavan Residency,10.0,Great people.... eager to help.,positif
Vrindavan Residency,9.0,Staff and location,netral
Vrindavan Residency,1.0,Location near by metro,positif
Vrindavan Residency,9.0,Staff and location,netral
Vrindavan Residency,10.0,Staff is very helpful and location is good.,positif
FabHotel White House BNB,7.0,Property owner is  very kind and friendly and staff as well but one staff is not so good ! Other than everything is good ! Imp thing is owner involve each and everything try to sort what ever issue there that is best thing of this property !,positif
FabHotel White House BNB,9.0,Room comfort,netral
FabHotel White House BNB,9.0,"Amazing and attentive staff, comfortable and clean rooms, great location. I'd live here if I could, really. Definitely, definitely going to come back. Thank you for the great experience!",positif
FabHotel White House BNB,1.0,"Property is good, but worst maintenance.",negatif
FabHotel White House BNB,9.0,I really liked the professional attitude and the personal touch of the staff to make my stay much more comfortablr that id expected.,positif
FabHotel White House BNB,9.0,I have been regular to this property and excellent property. Very well trained and friendly staff. Sparkling clean hotel. Excellent food and room service is quick. Room size is big with big toilet and shower area.,positif
FabHotel White House BNB,9.0,"it was perfect i love the way you guys take extra efforts to keep the cleanliness, the entire stay was so peaceful and amazing i was there for a two days rejuvenating energy time as my profession demands me to be at a go.",positif
FabHotel White House BNB,10.0,"Its was a short getaway for me n my family and the property met all the expectations from location to comfort.           
                                      ,,",netral
FabHotel White House BNB,1.0,Nothing,netral
FabHotel White House BNB,9.0,Excellent attention. Friendly staff. Very good services in general. Excellent wi fi and great breakfast.,positif
Airport Hotel IVY,10.0,It's a good option to stay for short period in low budget.,positif
Airport Hotel IVY,9.0,The stay was great appartment was very beautiful must visit property staff is good rooms are very neat and clean,positif
Airport Hotel IVY,9.0,Nice experience while short stay. The rooms are good and price are reasonable r its ok because the rooms are well maintained. Behaviour of the staff is quite nice.,positif
Airport Hotel IVY,9.0,Nice experience while short stay. The rooms are good and price are reasonable r its ok because the rooms are well maintained. Behaviour of the staff is quite nice.,positif
Airport Hotel IVY,9.0,"The stay was fantastic... we have stayed for one night, the rooms are pretty clean. breakfast is superb with many varieties and the front desk and room service staff are very cooperative. thank you very much... i recommend all to come here and stay this hotel..",positif
Airport Hotel IVY,9.0,The room was a clean and great size.. Front desk staff and restaurant staff really excellent friendly very good.. One of the reasons we chose this hotel was its reasonable price I really enjoyed my stay!,positif
Airport Hotel IVY,8.0,"If you get this hotel room for 1000 or so please book it.. if you are travelling from airport don't listen to the taxi people who says the location is not that good or hotel is not well maintained. We had similar experience.. the taxi people try to lure you saying that they will show you a better accommodation at better price, but they will do that for commision from other hotels. Don't listen to them. The other hotels might charge you extra. The staff are helpful here and they provide better breakfast. It's actually 3 km from the airport.",positif
Airport Hotel IVY,9.0,"Everything was clean, and the service was nice. I didn't know what to expect being my first time in India, but I was pleasantly surprised that it was as clean as Camper to other hotel i stayed in India",positif
Airport Hotel IVY,8.0,The property is worth the value. Being close to the airport was the ultimate factor for me.,positif
Airport Hotel IVY,7.0," · Everything was Same as it shows in the pictures so I'm glad for that, but the location pinned on the website is wrong. so reach them to get the exact location before you going to check-in and don't forget to mention your hotel name they have different hotels. otherwise you have to spend more money for the uber than the hotel charges.",positif
FabHotel Church House Rohini,10.0,"Clean room, polite staff, good service, and  value for money",positif
FabHotel Church House Rohini,8.0,"The washrooms were very clean and that was the best part, no stench and hygienic. That stood out for me personally.
The room size was sufficient too. And, the vitala mentioned in the description were all available. The staff was friendly too and very helpful in answering the queries we have regarding local travelling. 
Overall, it was good.",positif
FabHotel Church House Rohini,8.0,"Great rooms, good service, happy to stay again, the staff and service was  in their service. We really enjoyed the ambience and stay. Recommended for everyone",positif
FabHotel Church House Rohini,8.0,it's location was on road easy to access public transport ... cheapest online in comparison to nearby few hotels...,positif
FabHotel Church House Rohini,7.0,Nothing special,positif
FabHotel Church House Rohini,8.0,location,netral
FabHotel Church House Rohini,1.0,There is nothing to be like here,netral
FabHotel Church House Rohini,10.0, · No kitchen service.breakfast was provided from outside which was not upto the standard.,netral
FabHotel Church House Rohini,4.0," · I was going to give a decent review for the stay but here's what happened - I get a call from the hotel manager after my checkout asking me for the confirmation no. and pin. Then I see that somehow the rating is 10! If you wanted help with a rating, you should have asked. But, you shouldn't have done it on my behalf. I might have rated the stay as 7 but now its a 4 after this behavior.  
Also, irrespective of the class of the hotel, you expect the bedsheets without strangers hair on it. Getting a mosquito repellant took more than 1 hour and a repeat call. If you want a 10 rating, provide an experience worthy of 10.",positif
FabHotel Church House Rohini,10.0,Nice stay,positif
"Holiday Inn New Delhi International Airport, an IHG Hotel",10.0,"This booking was made on behalf of my daughter after she found herself without passport or any credit cards or debit cards and little cash. A long story. 
I made the booking from the uk and after a few emails and speaking to the extremely helpful duty manager.    
We were able to find a solution to my daughters predicament and get her checked in. 
As a parent I cannot express my gratitude to the staff at the holiday inn. 
Her stay has been comfortable. 
My mind is at peace knowing that she is safe and in good hands. 
Thank you so much",positif
"Holiday Inn New Delhi International Airport, an IHG Hotel",8.0,"The hotel was very clean, the room was nice, they let us have the room earlier than check-in time.",positif
"Holiday Inn New Delhi International Airport, an IHG Hotel",7.0," · The ac in room was not setting properly, l requested someone from help desk to have a look but no one came to fix.",netral
"Holiday Inn New Delhi International Airport, an IHG Hotel",7.0,Close to airport.,netral
"Holiday Inn New Delhi International Airport, an IHG Hotel",9.0,Security guard has misbehaved with us he is thinking that he is the owner of that hotel very poor condition,negatif
"Holiday Inn New Delhi International Airport, an IHG Hotel",8.0,Location is just perfect for travelers to catch international flights.,positif
"Holiday Inn New Delhi International Airport, an IHG Hotel",9.0,Excellent,positif
"Holiday Inn New Delhi International Airport, an IHG Hotel",9.0,Overall experience ok,positif
"Holiday Inn New Delhi International Airport, an IHG Hotel",8.0,the location,netral
"Holiday Inn New Delhi International Airport, an IHG Hotel",8.0,"distance to taj, value for money, clean and would defintiely stay here again.",positif
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,So happy to stay in this hotel,positif
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,VERY NICE ROOMS AND CLEAN,positif
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,"I was staying with my family for 1 day.
All staff were humble and listen the service.",negatif
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,I had an incredible stay at this hotel,positif
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,Great hotel,positif
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,I had a pleasant stay at the hotel.,positif
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,Very nice hotel,positif
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,"The personailized service, every detail was meticulously curated to provide a truly indulgent experience.",netral
Roomshala 038 Imperial Inn - Nehru Enclave,9.0,The hotel truly embodied luxury in every aspect.,netral
Roomshala 038 Imperial Inn - Nehru Enclave,8.0,It was fantastic stay at hotel,positif
Roomshala 120 Hotel Crown Near Signature Bridge KHAJOORI KHAS,9.0,"Had a great experience with Roomshala Hotel crown 
Great stay good location property was clean and hygienic",positif
Sarthak Palace,10.0,The hospitality was excellent. Reception boys Ali and Zuned were very helpful and they will arrange the tour packages as. I haven't thought that I will get an awesome hotel to stay in Delhi. It's a very safe place for an affordable price. I recommend this place.,positif
Sarthak Palace,7.0,"1.The room A/C was working properly that I like the most 
2. The room was cleaned that I like the most 
3. Staff was good 
4. The room charges were worthy
5. Toilet soap quality to be improved",positif
Sarthak Palace,7.0,Nil,netral
Sarthak Palace,9.0,Facilities,netral
Sarthak Palace,7.0,Staff were friendly,positif
Sarthak Palace,9.0,Nice staff,positif
Sarthak Palace,7.0,"It was good a good stay, budget room, friendly n polite staffs especially the receptionist Ali. Thnks",positif
Sarthak Palace,9.0,Comfortable place to stay. Polite behaviour staff. Food is not good otherwise room and facilities awesome. I hope whenever I come here for stay I preferred mostly sarthak only  that means you can understand.,positif
Sarthak Palace,7.0,The room is clean and comfy. The staff is good.,positif
Sarthak Palace,8.0,Very good to stay. Excellent behaviour and support got from staffs.,positif
Hotel Aerotech Near IGI Airport,4.0,Rooms were well mopped and clean,positif
Hotel Aerotech Near IGI Airport,9.0,The stay was great appartment was very beautiful must visit property staff is good rooms are very neat and clean,positif
Hotel Aerotech Near IGI Airport,10.0,"The best stay you can find anywhere. It was not only pocket friendly but also, the amenities were above expectation. It has a home feel . Never felt we were away from home. Just awesome 👍",positif
Hotel Aerotech Near IGI Airport,10.0,Nice to stay,positif
Hotel Aerotech Near IGI Airport,10.0,Nice experience while short stay. The rooms are good and price are reasonable r its ok because the rooms are well maintained. Behaviour of the staff is quite nice.,positif
Hotel Aerotech Near IGI Airport,10.0,"Value for money, decent breakfast location near to Delhi Airport bathroom were very clean",positif
Hotel Aerotech Near IGI Airport,1.0,Nothing. This was awful,negatif
Hotel Aerotech Near IGI Airport,10.0,"The whole experience was great.
Staff were warm, professional and made the stay great",positif
Hotel Aerotech Near IGI Airport,1.0,Nothing to like,netral
JSK Residency Inn couple friendly hotel Near Lajpat Nagar market,2.0, no comments available for this review,positif
JSK Residency Inn couple friendly hotel Near Lajpat Nagar market,10.0, no comments available for this review,positif
JSK Residency Inn couple friendly hotel Near Lajpat Nagar market,1.0, no comments available for this review,positif
"Taj Palace, New Delhi",10.0,We were very pleased with the hospitality. Would especially like to mention Shashank who made our stay really relaxed and accommodated all our requests. Service was excellent be it food or cleanliness in rooms.,positif
"Taj Palace, New Delhi",9.0,"Location, cleanness,",netral
"Taj Palace, New Delhi",10.0,"The hospitality is amazing - the staff is extremely friendly and the quality of the service is amazing.
The hotel is exquisite, the food delicious and it is a great pleasure to stay there.",positif
"Taj Palace, New Delhi",10.0,"The most welcoming reception I have ever had in India.
Brilliant staff, good breakfast and outstanding restaurants",positif
"Taj Palace, New Delhi",10.0,Breakfast had nice variety of food. Hotel staff was very accommodating.,positif
"Taj Palace, New Delhi",10.0,everything is fab,netral
"Taj Palace, New Delhi",10.0,Breakfast and dinner buffet. One of the BEST I have never traste. The staff are excelent and go above and below. Stay like at home. Thank you.,positif
"Taj Palace, New Delhi",10.0, · amazing,positif
"Taj Palace, New Delhi",8.0,Breakfast was great.,positif
"Taj Palace, New Delhi",10.0,Staff was very friendly and nicely behaved.,positif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,10.0,"Great location, is not a fancy hotel or even big but it’s perfect for rest.",positif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,9.0,The managers Deb and Bhivoti are hugely friendly and make like friends. Deb in the day is on the⁸job. The staff like Rishi and dipayan and Suresh were in total attendance. The chef makes great food. My six days were very comfortable.,positif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,7.0,Avaragely good hotel .stuff  with location is good .but food preparation is not up to the mark,positif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,8.0,The hotel facilities are very good and the room was almost the same as the photos. The food is also reasonable and tastes good.,positif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,8.0,Staff was good. Mr. Dev at reception is very helpful and humble.,positif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,7.0,Good,positif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,7.0, · Bath room needs soap holder,netral
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,7.0,When we ordered food they bought from outside and served.breakfast charges are too high.quantity of salad very small compared to price.,negatif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,8.0,"It was a good stay in a decent locality. Nice and clean rooms!  Also, it is quite close to metro station.",positif
Hotel Azulo Inn Bhikaji Cama Place Delhi - Couple Friendly Local IDs Accepted,7.0,The room i stayed was good. All amenities were working. Staffs were helpful.,positif
Roomshala 111 Cosy Nook - Hauz Khas,7.0,Nice service and staff is very friendly,positif
Roomshala 111 Cosy Nook - Hauz Khas,7.0,Room is very pretty❤😍,positif
Roomshala 111 Cosy Nook - Hauz Khas,7.0,Room is comfortable,positif
Hari Piorko Inn Express,8.0,"The staff was very helpfull. They had a room ready in the morning when I arrived and they let me go although it was prior to check in time, very kind. Good exchange rate at the hotel also.",positif
Hari Piorko Inn Express,8.0,The staff were amazingly helpful.,positif
Hari Piorko Inn Express,6.0,Tea.good soap.good shampoo free required,positif
Hari Piorko Inn Express,6.0,"Spacious room, comfortable bed, decent food",positif
Hari Piorko Inn Express,7.0," · Breakfast was complementary but no extra coffee,",netral
Hari Piorko Inn Express,10.0,"Easy to find and it’s in the Main Bazaar so you can shop, eat and drink all on the doorstep.
The desk staff are incredibly accommodating, friendly and always ask how you are doing, offering help and guidance if needed.  The staff really do smile at you with warmth. 
I have been coming to this hotel for many years and will continue every time I visit India.  Very safe for solo female travellers too. 
Great hotel and wonderful staff.",positif
Hari Piorko Inn Express,5.0,rooms area,netral
Hari Piorko Inn Express,9.0,"the staff is really friendly and helpful! After a rough start in Dheli we felt really safe and welcome everytime when we came back from the city! 
we can really recommend this hotel!!!",positif
Hari Piorko Inn Express,10.0,"The stay at the hotel was absolutely delightful. The staff was friendly and helpful. I really liked that they have a desk in the lobby where you can purchase train tickets among other transportation means that saves you the trip to the trainstation and being that you can’t purchase them online, then this was a god send. Thanks again.",positif
Hari Piorko Inn Express,10.0,Nice staff and behavior,positif
Hotel Raaso Inn Rohini Sec-16 by Arrow,1.0,Location,netral
Hotel Raaso Inn Rohini Sec-16 by Arrow,1.0,Behaviour of staff was good,positif
Hotel Raaso Inn Rohini Sec-16 by Arrow,2.0, no comments available for this review,positif
Hotel Crystal Residency Inn Near Saket Metro Station,6.0,Spacious,netral
Hotel Crystal Residency Inn Near Saket Metro Station,3.0, no comments available for this review,positif
VRINDAVAN GUEST HOUSE,10.0,The room is very clean... The location is good. Parking is also available.,positif
VRINDAVAN GUEST HOUSE,7.0,Food is really costly,positif
VRINDAVAN GUEST HOUSE,7.0,Location,netral
VRINDAVAN GUEST HOUSE,10.0,I liked everything,positif
VRINDAVAN GUEST HOUSE,10.0,That was awesome,positif
VRINDAVAN GUEST HOUSE,8.0, no comments available for this review,positif
VRINDAVAN GUEST HOUSE,6.0, no comments available for this review,positif
VRINDAVAN GUEST HOUSE,8.0, no comments available for this review,positif
VRINDAVAN GUEST HOUSE,9.0, no comments available for this review,positif
VRINDAVAN GUEST HOUSE,10.0, no comments available for this review,positif
"Taj Mahal, New Delhi",10.0,"I liked everything, the hotel is excellent ++",positif
"Taj Mahal, New Delhi",10.0,Good hospitality and location,positif
"Taj Mahal, New Delhi",10.0,The attention to detail of the staff is incredible. The property is so beautiful and full of history. Pool side is very romantic and a lovely hideaway in an otherwise busy buzzing city. Highly recommend !!,positif
"Taj Mahal, New Delhi",10.0,"We booked the 2 room apartment, and it was just amazing, comfortable & luxurious.
The breakfast was delicious, the pool and the spa were wonderful, and everyone we met from the staff were so friendly and helpful. We had such a wonderful stay!
We definitely recommend Taj Mahal hotel :)",positif
"Taj Mahal, New Delhi",10.0,"Amazing, perfect stay after 3 or 4 weeks around India to relax.",positif
"Taj Mahal, New Delhi",9.0,Ambience location and service,netral
"Taj Mahal, New Delhi",10.0,The property is grand and oozes luxury in every corner.,positif
"Taj Mahal, New Delhi",10.0,Truly 5 star experience. Excellent view from room. Well pleased with hotel. Would definitely recommend.,positif
"Taj Mahal, New Delhi",10.0,"Best customer service and experience ive had.
I ended up staying for nearly one month at this hotel.
Thanks Mr Shahjah, Rahul Piyosh managers for hosting me and giving me some great upgrades always polite and super professional. Even letting me use facilities post checkout after a very lengthy stay. Thanks Mr Roopak in the gym i saw a massive difference from our daily sessions defo part of the reason i extended.  Miss Priya great massages relieving my soreness after the gym and feeling reenergised. Thanks to Mr Gosh Aruhi and the lounge team for serving me everyday preparing my order already out of knowing from the day before. Superb attention to details. Thanks to tashi and yamini at front desk for also helping me. Pool was peaceful pleasant  clean huge and very relaxing. Loved the free suite upgrade suite best sleep ever.",positif
"Taj Mahal, New Delhi",8.0,The staffs were very polite and helpful specially the machan resturant waitress was very spontaneous and the business center gentelman was very helpful with prints of court documents i needed. Thanks Taj always makes me smile.b,positif
Tatvamasi Homestay,10.0,"Everything was great but above all the kindness of the host, Mr Pankaj.",positif
Tatvamasi Homestay,9.0,"The most welcoming host waited for us already for the check-in and served us some welcoming tea. There was a lot of information provided about where to go out for dinner or coffee. The host even walked with us to an area with many restaurants and made various suggestions for dinner choices.
The accommodation is simple but cozy and comes with everything needed for a short stay.",positif
Tatvamasi Homestay,9.0,The location was perfect to make a quick visit of the city. The small private kitchen was very useful. Mr.Pankaj is an experienced host who knows how to put the guests at ease and was also very helpful.,positif
Tatvamasi Homestay,9.0,Friendly and helpful propreitor and staff. Location close to good Bengali eateries.,positif
Tatvamasi Homestay,10.0,The host! He is the best of the accommodation. Our stay in Delhi was enjoyable thanks to all his tips and recommendations. He goes above and beyond to help you out!,positif
Tatvamasi Homestay,10.0,"Pankaj, the host, was incredibly kind and always went the extra mile to help. His recommendations were spot-on, making it easy for us to navigate New Delhi as a first-time visitor.
Located in a quieter area, we felt right at home during our entire stay. The location was still close enough of the city for exploring Delhi's highlights and there were some great restaurants nearby. We couldn't have asked for a better place to stay.
I highly recommend Tatvamasi Homestay to anyone visiting Delhi. A big thank you for Pankaj our friend, for the amazing hospitality!",positif
Tatvamasi Homestay,10.0,This is the place to stay if you're in Delhi!  The amazing host and his family will make you feel at home.,positif
Tatvamasi Homestay,10.0,Staff and cleanliness,netral
Tatvamasi Homestay,10.0,"The owner Pankaj is very helpful and hospitable. He helped us with everything we needed, from finding a shop to buy sim card, recommended nice and clean places to eat because it was our first time in India and which sights to visit. He arranged also early check in because we were tired from a long flight. He was really someone you need when you arrive to a new country. We are very grateful to have him there. The room was clean and cosy with all you need. Very quiet. Supermarkets and restaurants are a short walk away.",positif
Tatvamasi Homestay,9.0,Warm and hospitable hosts. Clean room with everything required already there. I stayed for 1 night because next night was already booked.,positif
Taurus Sarovar Portico,8.0,we were a little early as had a early morning flight. we did not had to wait till 12pm to get our rooms. the rooms were not ready on our arrival but were given to us as soon as they were cleaned and ready for us. breakfast spread was just right - not too large and not too small. food quality was also good and tasty.,positif
Taurus Sarovar Portico,6.0," · Small and congested room with no proper maintenance. Wall papers peeling off, blow dryer not working, no windows in the room. No housekeeping service for the 2 days v had stayed. Limited choice of items in breakfast  and expensive too. Overall not so pleasant experience.",negatif
Taurus Sarovar Portico,5.0,THEY DID NOT GIVE ME AN INVOICE - ASKED AT CHECKIN AND CHECKOUT _ THEY DID NOT - SAID THEY WILL PROVIDE ON WHATSAPP BUT THAT HAS NOT HAPPENED EITHER.,netral
Taurus Sarovar Portico,7.0,Good Options in Breakfast. Location is good for staying close to airport.,positif
Hotel The Rasa Near Welcome Metro Station,9.0,"Easy to locate, Helpful staff,",positif
Hotel The Rasa Near Welcome Metro Station,9.0, · Great Hotel,positif
Hotel The Rasa Near Welcome Metro Station,10.0,Nice property clean and well,positif
Hotel The Rasa Near Welcome Metro Station,10.0,great location,positif
Hotel The Rasa Near Welcome Metro Station,10.0,"Great Hotel , nice staff.",positif
Hotel The Rasa Near Welcome Metro Station,10.0,Very good ￼ hygiene ￼ cleanness,positif
Hotel The Rasa Near Welcome Metro Station,1.0,nothing it was horrible….,netral
Hotel The Rasa Near Welcome Metro Station,1.0,The name of hotel was wrong ...when I reached the hotel .The hotel name was oyo hotel . The facility was the worst ...The hotel manager was batameez .,negatif
Hotel The Rasa Near Welcome Metro Station,9.0, no comments available for this review,positif
Hotel The Rasa Near Welcome Metro Station,9.0, no comments available for this review,positif
"Hotel Red Coral - Netaji Subhash Place, Pitampura",7.0,"The location was near the metro and rarely peaceful in Delhi.
The reception staff was not rude if not friendly.
Food was tasty and in budget",positif
"Hotel Red Coral - Netaji Subhash Place, Pitampura",1.0,"Called registered no several time to get exact location, got no reply. Pathetic",negatif
"Hotel Red Coral - Netaji Subhash Place, Pitampura",10.0,good,positif
"Hotel Red Coral - Netaji Subhash Place, Pitampura",1.0,Nothing to like..,netral
"Hotel Red Coral - Netaji Subhash Place, Pitampura",1.0, no comments available for this review,positif
"ITC Maurya, a Luxury Collection Hotel, New Delhi",10.0,Always a pleasure to stay in ITC,netral
"ITC Maurya, a Luxury Collection Hotel, New Delhi",8.0,Room is good,positif
"ITC Maurya, a Luxury Collection Hotel, New Delhi",9.0,"The property was exceptional. 
The staff were very curtious,  exceedingly pleasant. 
Must mention that the quality of food was amazing. 
 The hair saloon had great stylists too.",positif
"ITC Maurya, a Luxury Collection Hotel, New Delhi",8.0,Hospitality,netral
"ITC Maurya, a Luxury Collection Hotel, New Delhi",8.0,"Location,Ambience and Bukhara restaurant",netral
"ITC Maurya, a Luxury Collection Hotel, New Delhi",8.0,"Clean and elegant, the staff has been nice and kind, good massage! the dinner at Bukhara was really good!",positif
"ITC Maurya, a Luxury Collection Hotel, New Delhi",7.0,"Nice location with a great restaurant Bukhara, and a nice breakfast.",positif
"ITC Maurya, a Luxury Collection Hotel, New Delhi",8.0,"Food , location and Room",netral
"ITC Maurya, a Luxury Collection Hotel, New Delhi",9.0,"Great location
Hospitality",positif
"ITC Maurya, a Luxury Collection Hotel, New Delhi",8.0,Safe and clean,positif
FabHotel F9 Paschim Vihar,8.0,Nice hotel and clean room staff is very good,positif
FabHotel F9 Paschim Vihar,8.0,Good stay,positif
FabHotel F9 Paschim Vihar,8.0,Reception manager is good happiness and clean room,positif
FabHotel F9 Paschim Vihar,8.0,Good location is very good service good and stay is very nice,positif
FabHotel F9 Paschim Vihar,8.0,All good,positif
FabHotel F9 Paschim Vihar,8.0,Nice,positif
FabHotel F9 Paschim Vihar,8.0,Nice hotel and location is very good,positif
FabHotel F9 Paschim Vihar,8.0,Nice hotel,positif
FabHotel F9 Paschim Vihar,8.0, · Complimentary breakfast should have more options,positif
FabHotel F9 Paschim Vihar,7.0,Good housekeeping and good staff,positif
Roomshala 069 Harshi Residency - Janankpuri,9.0,We stayed in this hotel for one night and it was one of the best experience,positif
Roomshala 069 Harshi Residency - Janankpuri,1.0,Kuch bhi sahi nahi tha...bilkul barbad hai...Koi yahaan mat jaana bhulkar bhi,netral
Roomshala 069 Harshi Residency - Janankpuri,1.0,VERY BAD EXPERIENCE,negatif
Roomshala 069 Harshi Residency - Janankpuri,1.0,"Nothing works, no water. They switch off AC at night. No drinking water.",netral
Roomshala 069 Harshi Residency - Janankpuri,1.0,Absolutely nothing,positif
Roomshala 069 Harshi Residency - Janankpuri,1.0," · The bed & room was not as shown in the website.
It was dirty and toilet and wash basin was not cleaned.
Lot of mosquitoes coming from the broken exhaust fan.
Bedsheets and pillow covers were smelling like it was not washed for months.
AC was not cooling and no fan was there. 
It was horrible experience out there. 
Don't know how Booking.com even promoting the hotel in its website.",negatif
Roomshala 069 Harshi Residency - Janankpuri,9.0,"Affordable price.
If I compared to other hotels
This one is better than all.",positif
Roomshala 069 Harshi Residency - Janankpuri,9.0,Amazing experience stay at this unique yet luxurious hotel,positif
Roomshala 069 Harshi Residency - Janankpuri,9.0,"The staff at hotel in Roomshala were friendly, courteous, and helpful.",positif
Roomshala 069 Harshi Residency - Janankpuri,8.0,The hotel was wonderful. It was even better than expected. The price was amazing.,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,9.0,Very hygienic and clean rooms.,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,8.0,This hotel is very fantastic,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,8.0,Great location we really loved it,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,8.0,Hotel exceeded my expectations was spotless the staff was amazing and the most comfortable bed I have ever slept in,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,6.0, · Free breakfast was mentioned in the description but didn’t get it during the stay.,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,8.0,The check in and check out processes were smooth. The room was very nicely decorated with comfortable bed and head rests.,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,3.0,"- Location is just 2 mins walk away from Select City mall.
- Easy checkin, checkout
- Comfortable bed.
- affordable prices for food.
- staff was polite and decent
- From Malviya nagar metro you can reach for 20 INR in shared auto or 40/50 for complete booking.
is 6-7 mins drive from Malviya nagar metro station.",positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,9.0,Good hotel with nice location,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,9.0,Family and couples can stay here. No negative behaviour.,positif
Roomshala 028 Blu Lagoon - Opposite Select City Walk Mall,9.0,My stay all the more convenient and enjoyable,positif
Amax Inn,10.0,"The Room, The Hotel, The Staff, The Owners, The Feeling, The looks.
Everything was awesome for me. Before choosing this hotel i searched the every hotel within my Budget in whole Delhi, Noida and Gurgaon. This was the place i found after searching for a week. And it Exceeded all my Expectations. 
Nature of Staff and Owners is really friendly and humble. 
Room was comfortable. I didn't expected the lift haha but there was lift as well, was in work all the time.
I Highly Recommend this place. Your stay gonna be Epic.",positif
Amax Inn,6.0,location is not good,negatif
Amax Inn,7.0,Friendly helpful staff. Value for money. good facilities. Delicious simple food in the restaurant .,positif
Amax Inn,5.0,"the room was clean, shower was basic but nice with toiletries provided- toilet roll etc, the hotel was clean and tidy inside",positif
Amax Inn,5.0,nice staff helpful,positif
Amax Inn,4.0,it has a restaurant with very good good for a good price.,positif
Amax Inn,1.0,"Very busy area , location is ok",positif
Amax Inn,1.0,The staff is very helpful and pro active,positif
Amax Inn,8.0,The hotel facilities are as good as the value of money. The location of the hotel is not that good for foreigners but not harmful. Overall good recommendation.,positif
Amax Inn,1.0,Nothing like this property,netral
Hotel Aster Inn Karol Bagh New Delhi,10.0,"Hotel aster inn very Good to stay. The staffs are wonderful. We have booked a room, which is outstanding to stay. The room service along with food is also wonderful. A special mention, the price of the food is also reasonable. mr Rakesh and rosy are of those wonderful staffs. The service given by them is excellent. Next time in Delhi, must stay in Hotel aster inn",positif
Hotel Aster Inn Karol Bagh New Delhi,8.0,good,positif
Hotel Aster Inn Karol Bagh New Delhi,6.0,"Bed was comfortable, shower good,
Good location, price extremely good",positif
Hotel Aster Inn Karol Bagh New Delhi,7.0,"I like the room. Cleanliness. Double beded room is enough for one family ,it's big enough and good.",positif
